conversation_id,tag
6750283093cb769cfba6ed5b,Is Prompt
6750283093cb769cfba6ed5b,Prompt - Button Remind me in a month
6750283093cb769cfba6ed5b,POG
6750328f93cb769cfbfd23ef,Prompt - Button Remind me in a month
6750328f93cb769cfbfd23ef,POG
6750328f93cb769cfbfd23ef,Is Prompt
675029ea93cb769cfbe24fe4,Is Prompt
675029ea93cb769cfbe24fe4,Prompt - Button Remind me in a month
675029ea93cb769cfbe24fe4,POG
67502ffd93cb769cfbaa599c,Is Prompt
67502ffd93cb769cfbaa599c,POG
67502ffd93cb769cfbaa599c,Prompt - Button Remind me in 2 weeks
6750320d93cb769cfbed14bc,POG
6750320d93cb769cfbed14bc,Prompt - Button Remind me in 2 weeks
6750320d93cb769cfbed14bc,Is Prompt
67502eba93cb769cfb7f98de,Prompt - Button Free Text
67502eba93cb769cfb7f98de,Is Prompt
675028c093cb769cfbbb671d,Is Prompt
675028c093cb769cfbbb671d,Prompt - Button Free Text
675028e393cb769cfbbfff8d,Is Prompt
675028e393cb769cfbbfff8d,Prompt - Button Free Text
674edc1493cb769cfbb5d8f4,Duplicate thread
674edc1493cb769cfbb5d8f4,Delivery ETA
674edc1493cb769cfbb5d8f4,RX
6750339d93cb769cfb211d3b,SENSITIVE CLINIC
6750339d93cb769cfb211d3b,Prompt - Button Remind me in 2 weeks
6750339d93cb769cfb211d3b,Is Prompt
6750339d93cb769cfb211d3b,Tag me
6750339d93cb769cfb211d3b,POG
67502fe793cb769cfba7886f,Prompt - Button Remind me in a month
67502fe793cb769cfba7886f,Is Prompt
67502fe793cb769cfba7886f,POG
675033c793cb769cfb26e581,Prompt - Button Remind me in a month
675033c793cb769cfb26e581,Is Prompt
675033c793cb769cfb26e581,POG
6750344b93cb769cfb3865b3,Prompt - Button Free Text
6750344b93cb769cfb3865b3,Prompt - Button Yes
6750344b93cb769cfb3865b3,Is Prompt
6750344b93cb769cfb3865b3,POG
6750331993cb769cfb0f671f,Is Prompt
6750331993cb769cfb0f671f,POG
6750331993cb769cfb0f671f,Prompt - Button Remind me in 2 weeks
6750328893cb769cfbfc3a8b,Prompt - Button Remind me in 2 weeks
6750328893cb769cfbfc3a8b,POG
6750328893cb769cfbfc3a8b,Is Prompt
6747903793cb769cfb3b0a9d,Overcomm
6747903793cb769cfb3b0a9d,Discount Requests
6747903793cb769cfb3b0a9d,POG
6747903793cb769cfb3b0a9d,Plan Clarification
6749994193cb769cfbc3328d,Plan Clarification
6749994193cb769cfbc3328d,POG
67502fc493cb769cfba32c73,POG
67502fc493cb769cfba32c73,URGENT CLINIC
67502fc493cb769cfba32c73,Prompt - Button Free Text
67502fc493cb769cfba32c73,Prompt - Button Remind me in a month
67502fc493cb769cfba32c73,Is Prompt
67502fc493cb769cfba32c73,Tag me
67502ff393cb769cfba91678,POG
67502ff393cb769cfba91678,Prompt - Button Remind me in a month
67502ff393cb769cfba91678,Is Prompt
6749fe3593cb769cfbac31d9,Order Confirmation
6749fe3593cb769cfbac31d9,Overcomm
675034e293cb769cfb4c7b08,Prompt - Button Free Text
675034e293cb769cfb4c7b08,Is Prompt
675032a793cb769cfb0037b5,POG
675032a793cb769cfb0037b5,Is Prompt
675032a793cb769cfb0037b5,Prompt - Button Yes
6750334593cb769cfb157fba,Prompt - Button Remind me in 2 weeks
6750334593cb769cfb157fba,Is Prompt
6750334593cb769cfb157fba,Prompt - Button Free Text
6750334593cb769cfb157fba,POG
67502fea93cb769cfba807b4,Is Prompt
67502fea93cb769cfba807b4,POG
67502fea93cb769cfba807b4,Prompt - Button Remind me in a month
675027a193cb769cfb94d010,Prompt - Button Remind me in 2 weeks
675027a193cb769cfb94d010,POG
675027a193cb769cfb94d010,Is Prompt
6750356f93cb769cfb5ee64b,Prompt - Button Yes
6750356f93cb769cfb5ee64b,Is Prompt
6750356f93cb769cfb5ee64b,POG
674a179193cb769cfbfa196e,Overcomm
674a12c493cb769cfb8e75e8,Order Confirmation
674a12c493cb769cfb8e75e8,Overcomm
674f174d93cb769cfbb006a6,Dec 2024 - Plans
674f174d93cb769cfbb006a6,Plan Clarification
67459e0093cb769cfb9eaf70,Duplicate thread
67459e0093cb769cfb9eaf70,Other Clinician Enquiry
674f5cac93cb769cfb97737f,Overcomm
675030db93cb769cfbc67c69,POG
675030db93cb769cfbc67c69,Is Prompt
675030db93cb769cfbc67c69,Prompt - Button Remind me in a month
675031ee93cb769cfbe90f3b,Is Prompt
675031ee93cb769cfbe90f3b,Prompt - Button Free Text
6750283f93cb769cfba905e1,Prompt - Button Remind me in a month
6750283f93cb769cfba905e1,POG
6750283f93cb769cfba905e1,Is Prompt
674e293093cb769cfb7c05ba,Delivery ETA
674e293093cb769cfb7c05ba,Duplicate thread
674e1cea93cb769cfb73b946,Delivery ETA
674e1cea93cb769cfb73b946,Order Confirmation
674f5e2593cb769cfbb812c0,URGENT CLINIC
674f5e2593cb769cfbb812c0,Skin Sensitivity
674f5e2593cb769cfbb812c0,Urgent
67502c4193cb769cfb2fdd1d,Is Prompt
67502c4193cb769cfb2fdd1d,Prompt - Button Free Text
674d85a993cb769cfb1ef29c,Dec 2024 - Plans
674d85a993cb769cfb1ef29c,Nov 2024 - Plan
674da0c493cb769cfbcaf7c3,Delivery ETA
674da0c493cb769cfbcaf7c3,SENSITIVE CLINIC
674da0c493cb769cfbcaf7c3,Duplicate thread
674f63da93cb769cfb3539cd,Auto-Replen
675034d493cb769cfb4a8253,Is Prompt
675034d493cb769cfb4a8253,POG
675034d493cb769cfb4a8253,Prompt - Button Remind me in a month
674a0b9a93cb769cfbee4a00,Order Confirmation
674a0b9a93cb769cfbee4a00,Overcomm
674d845e93cb769cfbf34595,Nov 2024 - Plan
674d845e93cb769cfbf34595,Dec 2024 - Plans
6750345593cb769cfb39ab63,POG
6750345593cb769cfb39ab63,Prompt - Button Free Text
6750345593cb769cfb39ab63,Is Prompt
6750345593cb769cfb39ab63,Prompt - Button Yes
674ee6b993cb769cfb1a38d4,
675023e693cb769cfb1e003b,Prompt - Button Remind me in a month
675023e693cb769cfb1e003b,POG
675023e693cb769cfb1e003b,Is Prompt
674e02f993cb769cfb1e7b6d,Delivery ETA
674e02f993cb769cfb1e7b6d,URGENT CLINIC
674e02f993cb769cfb1e7b6d,SENSITIVE CLINIC
6750345d93cb769cfb3ac28c,Is Prompt
6750345d93cb769cfb3ac28c,Tag me
6750345d93cb769cfb3ac28c,Prompt - Button Remind me in a month
6750345d93cb769cfb3ac28c,POG
6750345d93cb769cfb3ac28c,URGENT CLINIC
674dff9393cb769cfbcc3815,Product Recommendation
674dff9393cb769cfbcc3815,POG
674d9a1e93cb769cfbe47361,Nov 2024 - Plan
674d9a1e93cb769cfbe47361,Dec 2024 - Plans
674d9de893cb769cfb692968,Nov 2024 - Plan
674d9de893cb769cfb692968,Dec 2024 - Plans
674d98de93cb769cfbb99c3d,Nov 2024 - Plan
674d98de93cb769cfbb99c3d,Dec 2024 - Plans
674d998293cb769cfbd01105,Dec 2024 - Plans
674d998293cb769cfbd01105,Nov 2024 - Plan
674f7b3493cb769cfb178693,Fulfillment Error
674f7b3493cb769cfb178693,URGENT CLINIC
675034db93cb769cfb4b7290,Is Prompt
675034db93cb769cfb4b7290,POG
675034db93cb769cfb4b7290,Prompt - Button Remind me in a month
67488d6693cb769cfba7956f,Plan Clarification
67488d6693cb769cfba7956f,MHS Prescription Check-in
67488d6693cb769cfba7956f,Duplicate thread
674eec2893cb769cfbd69661,POG
674eec2893cb769cfbd69661,Product Recommendation
674eec2893cb769cfbd69661,Skin Check In
674eebc393cb769cfbc744b3,Skin Sensitivity
674f62f0b2505377ac70101a,Quick win
674f62f0b2505377ac70101a,Not interested - Dec 2024
674f62f0b2505377ac70101a,URGENT CLINIC
674d9bbc93cb769cfb1e36fc,Nov 2024 - Plan
674d9bbc93cb769cfb1e36fc,Dec 2024 - Plans
674d9c4893cb769cfb30e1f7,Dec 2024 - Plans
674d9c4893cb769cfb30e1f7,Nov 2024 - Plan
674f896093cb769cfb16ad07,UX
674d9c2993cb769cfb2ce403,Dec 2024 - Plans
674d9c2993cb769cfb2ce403,Nov 2024 - Plan
674f451d93cb769cfb69c195,Overcomm
674f25f293cb769cfba8b7e2,Not interested - Dec 2024
674d9e7693cb769cfb7d570d,Nov 2024 - Plan
674d9e7693cb769cfb7d570d,Dec 2024 - Plans
674eeb2593cb769cfbb14d9b,Quick win
674f64a593cb769cfb466194,Overcomm
674f64a593cb769cfb466194,URGENT CLINIC
674441f39ab74e1b0cd3eb1c,URGENT CLINIC
674441f39ab74e1b0cd3eb1c,Plan Clarification
674ee50693cb769cfbdff563,SENSITIVE CLINIC
674ee50693cb769cfbdff563,Skin Check In
674f384c93cb769cfb056dd4,Overcomm
674ec3bf93cb769cfbb58622,Auto-Replen
674ffa5e93cb769cfb192505,Plan Clarification
67502d2e93cb769cfb4de22f,Prompt - Button Remind me in 2 weeks
67502d2e93cb769cfb4de22f,Is Prompt
67502d2e93cb769cfb4de22f,POG
6750364e93cb769cfb7ccd95,POG
6750364e93cb769cfb7ccd95,Prompt - Button Remind me in a month
6750364e93cb769cfb7ccd95,Is Prompt
674da7c393cb769cfbb76737,Dec 2024 - Plans
674da7c393cb769cfbb76737,Nov 2024 - Plan
674a380293cb769cfb8ed521,Returns and Refunds
674a380293cb769cfb8ed521,Time sensitive
674a380293cb769cfb8ed521,Duplicate thread
67500a7e93cb769cfb56b1b2,Faulty
67500a7e93cb769cfb56b1b2,Damaged Products
67500a7e93cb769cfb56b1b2,URGENT CLINIC
674d488793cb769cfb89d30c,Duplicate thread
674d488793cb769cfb89d30c,Skin Sensitivity
674a012693cb769cfbf34c2f,Overcomm
674a012693cb769cfbf34c2f,Order Confirmation
67443f0a9ab74e1b0c7b1064,Plan Clarification
67502c3393cb769cfb2dd05d,Is Prompt
67502c3393cb769cfb2dd05d,Prompt - Button Remind me in a month
67502c3393cb769cfb2dd05d,SENSITIVE CLINIC
67502c3393cb769cfb2dd05d,POG
67502c3393cb769cfb2dd05d,Tag me
674f592f93cb769cfb4833df,Overcomm
67459e7293cb769cfbab5b15,POG Expiry - November 24
67459e7293cb769cfbab5b15,Price Match
67459e7293cb769cfbab5b15,Duplicate thread
67459e7293cb769cfbab5b15,Other Clinician Enquiry
67459e7293cb769cfbab5b15,POG
6749d17d93cb769cfb1dc60c,URGENT CLINIC
6749d17d93cb769cfb1dc60c,Overcomm
6749d17d93cb769cfb1dc60c,Order Confirmation
6750355c93cb769cfb5c6413,Prompt - Button Remind me in a month
6750355c93cb769cfb5c6413,Is Prompt
6750355c93cb769cfb5c6413,POG
6750145393cb769cfb55e352,SENSITIVE CLINIC
6750145393cb769cfb55e352,Overcomm
6749d8e693cb769cfb179315,Overcomm
6749d8e693cb769cfb179315,Duplicate thread
6750251a93cb769cfb44cea5,Auto-Replen
67501e9193cb769cfb75f272,Returns and Refunds
67501e9193cb769cfb75f272,Discount Requests
67502cbd93cb769cfb3f95c8,Prompt - Button Yes
67502cbd93cb769cfb3f95c8,Is Prompt
67502cbd93cb769cfb3f95c8,POG
674f194993cb769cfbf42335,Overcomm
674f194993cb769cfbf42335,Time sensitive
674f194993cb769cfbf42335,Delivery ETA
675028df93cb769cfbbf8058,Is Prompt
675028df93cb769cfbbf8058,Prompt - Button Free Text
674f3eec93cb769cfbc641d7,Instructions - Pre Delivery
674f3eec93cb769cfbc641d7,URGENT CLINIC
674f3eec93cb769cfbc641d7,Overcomm
675020bd93cb769cfbb9f50f,Delivery ETA
67501ee693cb769cfb813083,URGENT CLINIC
67501ee693cb769cfb813083,Fulfillment Error
6750251c93cb769cfb4526d3,Prompt - Button Free Text
6750251c93cb769cfb4526d3,URGENT CLINIC
6750251c93cb769cfb4526d3,Is Prompt
6750251c93cb769cfb4526d3,POG
675027b793cb769cfb9759a3,URGENT CLINIC
675027b793cb769cfb9759a3,POG
675027b793cb769cfb9759a3,Prompt - Button Free Text
675027b793cb769cfb9759a3,Is Prompt
6750295193cb769cfbcedd33,POG
6750295193cb769cfbcedd33,Prompt - Button Remind me in a month
6750295193cb769cfbcedd33,Is Prompt
674f642793cb769cfb3b6d8b,Overcomm
674f642793cb769cfb3b6d8b,URGENT CLINIC
67502a8293cb769cfbf4e62d,Delivery ETA
674d8a0b93cb769cfbb61e35,URGENT CLINIC
674d8a0b93cb769cfbb61e35,In clinic requests
674f5e5b93cb769cfbbc720f,SENSITIVE CLINIC
674f5e5b93cb769cfbbc720f,Overcomm
674f5e5b93cb769cfbbc720f,URGENT CLINIC
674f6db593cb769cfb059620,Overcomm
674f6db593cb769cfb059620,URGENT CLINIC
67502b4093cb769cfb0d4ca1,RX
67502b4093cb769cfb0d4ca1,Invoice request
674a234c93cb769cfbf2c919,Overcomm
674a234c93cb769cfbf2c919,Order Confirmation
6749f65a93cb769cfbdf30fa,Overcomm
6749f65a93cb769cfbdf30fa,Order Confirmation
6749f65a93cb769cfbdf30fa,URGENT CLINIC
675031a993cb769cfbe071ab,Prompt - Button Yes
675031a993cb769cfbe071ab,SENSITIVE CLINIC
675031a993cb769cfbe071ab,Prompt - Button Free Text
675031a993cb769cfbe071ab,Is Prompt
675031a993cb769cfbe071ab,POG
67502e2c93cb769cfb6e37b4,POG
67502e2c93cb769cfb6e37b4,Is Prompt
67502e2c93cb769cfb6e37b4,Prompt - Button Yes
67502e2c93cb769cfb6e37b4,SENSITIVE CLINIC
67502e2c93cb769cfb6e37b4,Prompt - Button Free Text
67502f5593cb769cfb9435d8,Prompt - Button Free Text
67502f5593cb769cfb9435d8,URGENT CLINIC
67502f5593cb769cfb9435d8,Is Prompt
6750346e93cb769cfb3cf6b6,Fulfillment Error
6750346e93cb769cfb3cf6b6,Delivery ETA
6750347693cb769cfb3de174,Auto-Replen
674eed8493cb769cfb06bfec,Plan Clarification
674a222e93cb769cfbdc26a0,Order Confirmation
674a222e93cb769cfbdc26a0,Overcomm
674eecfa93cb769cfbf38549,Skin Check In
674c9c2b3370c89b7fe72470,POG
6747087c06681a05baab594c,Online Consultation
674eec4893cb769cfbdb7483,Plan Clarification
674eec4893cb769cfbdb7483,Skin Check In
6750305c93cb769cfbb629ac,Prompt - Button Free Text
6750305c93cb769cfbb629ac,Is Prompt
674a255793cb769cfb1dea85,Overcomm
674a255793cb769cfb1dea85,Order Confirmation
674a276193cb769cfb457fa6,Overcomm
674a276193cb769cfb457fa6,Order Confirmation
674deef893cb769cfb1bc17a,Instructions - Pre Delivery
6750343693cb769cfb35bf47,Is Prompt
6750343693cb769cfb35bf47,Prompt - Button Remind me in a month
6750343693cb769cfb35bf47,POG
674860a0ca709e6f5e4ec469,Overcomm
674472029ab74e1b0cf2b948,Plan Clarification
6750247393cb769cfb2fae2f,Is Prompt
6750247393cb769cfb2fae2f,Prompt - Button Free Text
674dbd6e93cb769cfb90bf8c,Dec 2024 - Plans
674dbd6e93cb769cfb90bf8c,Nov 2024 - Plan
674c5b0293cb769cfb667f5e,Nov 2024 - Plan
674c5b0293cb769cfb667f5e,Dec 2024 - Plans
674c5b0293cb769cfb667f5e,Overcomm
674a295693cb769cfb6e460e,Overcomm
674a295693cb769cfb6e460e,Order Confirmation
67502bff93cb769cfb26484a,POG
67502bff93cb769cfb26484a,Prompt - Button Remind me in a month
67502bff93cb769cfb26484a,Is Prompt
674a200d93cb769cfbaed9a3,Overcomm
674a200d93cb769cfbaed9a3,Order Confirmation
6750248493cb769cfb31bfdd,POG
6750248493cb769cfb31bfdd,Prompt - Button Remind me in a month
6750248493cb769cfb31bfdd,Is Prompt
674d9c7c93cb769cfb37b6da,Nov 2024 - Plan
674d9c7c93cb769cfb37b6da,Dec 2024 - Plans
674dc6b993cb769cfbd6445f,Nov 2024 - Plan
674dc6b993cb769cfbd6445f,Dec 2024 - Plans
674dc11093cb769cfb0e70d1,Nov 2024 - Plan
674dc11093cb769cfb0e70d1,Dec 2024 - Plans
674f348193cb769cfb8f4352,Online Consultation
6750308a93cb769cfbbc51e1,POG
6750308a93cb769cfbbc51e1,Prompt - Button Yes
6750308a93cb769cfbbc51e1,Is Prompt
67502c2e93cb769cfb2d1cf8,Is Prompt
67502c2e93cb769cfb2d1cf8,Prompt - Button Remind me in a month
67502c2e93cb769cfb2d1cf8,POG
674edd8b93cb769cfbe6239a,Plan Clarification
674edd8b93cb769cfbe6239a,Dec 2024 - Plans
674e09f3cae7a32b69cc07bd,Dec 2024 - Plans
6744747c9ab74e1b0c436187,In clinic requests
674f5d0c93cb769cfba02d0f,CSAT Positive
674f5d0c93cb769cfba02d0f,Overcomm
67498bb093cb769cfb0213ad,URGENT CLINIC
67498bb093cb769cfb0213ad,Overcomm
6750262293cb769cfb652506,Is Prompt
6750262293cb769cfb652506,Prompt - Button Free Text
674984f393cb769cfb2a4d7d,URGENT CLINIC
674984f393cb769cfb2a4d7d,Plan Clarification
674984f393cb769cfb2a4d7d,Is Prompt
674984f393cb769cfb2a4d7d,Duplicate thread
674f332b93cb769cfb657bc3,Online Consultation
6749dc5b93cb769cfb8d5ff6,POG
6749dc5b93cb769cfb8d5ff6,Product Recommendation
674ee6bb93cb769cfb1a7bd3,POG
674ee6bb93cb769cfb1a7bd3,Product Recommendation
6748c9c293cb769cfb829f31,Stock Issue
6748c9c293cb769cfb829f31,Urgent
674e07af93cb769cfb924322,Urgent
674de80293cb769cfb4e1b0b,RX
674de80293cb769cfb4e1b0b,Urgent
674de80293cb769cfb4e1b0b,GH query
674c2eec93cb769cfb05b8cb,Urgent
674c2eec93cb769cfb05b8cb,Plan Clarification
674c2eec93cb769cfb05b8cb,Duplicate thread
6747a1c793cb769cfb66ceea,RX
6747a1c793cb769cfb66ceea,Urgent
6747a1c793cb769cfb66ceea,Fulfillment Error
6744811f9ab74e1b0cde6664,Overcomm
6744811f9ab74e1b0cde6664,Urgent
6744811f9ab74e1b0cde6664,URGENT CLINIC
6744811f9ab74e1b0cde6664,Plan Clarification
674dae5a93cb769cfb94ed47,Auto-Replen
674dae5a93cb769cfb94ed47,Urgent
674dae5a93cb769cfb94ed47,Prac query
674dae7c93cb769cfb992ff9,Order Confirmation
674dae7c93cb769cfb992ff9,Auto-Replen
674dae7c93cb769cfb992ff9,Urgent
674986ed93cb769cfb69760c,Urgent
674986ed93cb769cfb69760c,Returns and Refunds
674986ed93cb769cfb69760c,Skin Sensitivity
674726a993cb769cfbbc5264,Duplicate thread
674726a993cb769cfbbc5264,Overcomm
67503a9493cb769cfb0b5716,Duplicate thread
67503a9493cb769cfb0b5716,Overcomm
674a27c193cb769cfb4c9107,Order Confirmation
674a27c193cb769cfb4c9107,Overcomm
675033b693cb769cfb24916c,Is Prompt
675033b693cb769cfb24916c,POG
675033b693cb769cfb24916c,Prompt - Button Yes
6749ad3393cb769cfb67ebc1,proactive BF
6749ad3393cb769cfb67ebc1,Overcomm
6749ad3393cb769cfb67ebc1,Returns and Refunds
6748408393cb769cfb37960f,Delivery ETA
6748408393cb769cfb37960f,URGENT CLINIC
6748408393cb769cfb37960f,CSAT Positive
67502ae893cb769cfb0200e6,Prompt - Button Free Text
67502ae893cb769cfb0200e6,POG
67502ae893cb769cfb0200e6,Prompt - Button Remind me in a month
67502ae893cb769cfb0200e6,Is Prompt
675028f793cb769cfbc2ab51,Prompt - Button Free Text
675028f793cb769cfbc2ab51,Is Prompt
67502da493cb769cfb5cd4af,POG
67502da493cb769cfb5cd4af,Prompt - Button Remind me in a month
67502da493cb769cfb5cd4af,Prompt - Button Free Text
67502da493cb769cfb5cd4af,Is Prompt
6750248d93cb769cfb32eaf0,Is Prompt
6750248d93cb769cfb32eaf0,Prompt - Button Free Text
674704c993cb769cfb966d27,Duplicate thread
674704c993cb769cfb966d27,Delivery ETA
675055f7eda949db2a378dfb,Prompt - Button Free Text
675055ffd9c6eec6f2041e4a,Prompt - Button Free Text
6745d39493cb769cfb2800a7,Returns and Refunds
6745d39493cb769cfb2800a7,Duplicate thread
6745d39493cb769cfb2800a7,Skin Sensitivity
6745a99593cb769cfbfe8a1f,URGENT CLINIC
6745a99593cb769cfbfe8a1f,Overcomm
6745a99593cb769cfbfe8a1f,Duplicate thread
6745a99593cb769cfbfe8a1f,Delivery ETA
675056cf71d169ccf32e1268,Is Prompt
675056cf71d169ccf32e1268,Prompt - Button Free Text
67502dd593cb769cfb63258d,POG
67502dd593cb769cfb63258d,Prompt - Button Remind me in 2 weeks
67502dd593cb769cfb63258d,Is Prompt
67489a8193cb769cfb307ca5,Time sensitive
67489a8193cb769cfb307ca5,Product Recommendation
67489a8193cb769cfb307ca5,Urgent
67489a8193cb769cfb307ca5,Online Consultation
67489a8193cb769cfb307ca5,Plan Clarification
6744d6949ab74e1b0c75abd9,Product Recommendation
6744d6949ab74e1b0c75abd9,Plan Clarification
674a357f93cb769cfb5f849a,Order Confirmation
674a357f93cb769cfb5f849a,Overcomm
674f026a70e26d9394634d46,Online Consultation
6750273693cb769cfb87eae9,POG
6750273693cb769cfb87eae9,Is Prompt
6750273693cb769cfb87eae9,Prompt - Button Remind me in 2 weeks
67472bae93cb769cfb5b2449,Overcomm
67472bae93cb769cfb5b2449,Duplicate thread
67472bae93cb769cfb5b2449,Returns and Refunds
674f21b693cb769cfb18d347,Delivery Services
674a3a0c93cb769cfbb431f4,Order Confirmation
674a3a0c93cb769cfbb431f4,Overcomm
67497c3a93cb769cfb2a075e,Product Recommendation
67497c3a93cb769cfb2a075e,POG
67497c3a93cb769cfb2a075e,Is Prompt
674ee50f93cb769cfbe158ed,Skin Check In
674a47af93cb769cfb9dfe3b,Overcomm
674a47af93cb769cfb9dfe3b,Order Confirmation
674cf81c93cb769cfbe4aa64,Order Confirmation
674cf81c93cb769cfbe4aa64,Overcomm
674df482898a596233f06be2,Dec 2024 - Plans
674a3a6893cb769cfbbb2c3e,Overcomm
674a3a6893cb769cfbbb2c3e,Order Confirmation
67502bfc93cb769cfb25df19,Is Prompt
67502bfc93cb769cfb25df19,Prompt - Button Free Text
674cbfe193cb769cfb61daa5,Overcomm
67502b9093cb769cfb175f8c,Is Prompt
67502b9093cb769cfb175f8c,Prompt - Button Free Text
674cc0f493cb769cfb774e48,Overcomm
674cc0f493cb769cfb774e48,CSC examples
674ee5b793cb769cfbf77b91,Overcomm
674ee5b793cb769cfbf77b91,Delivery ETA
6747167e6ee504778d1b4b10,Nov 2024 - Plan
674ee5ca93cb769cfbf9f352,POG
674ee5ca93cb769cfbf9f352,Discount Requests
674a3fd593cb769cfb18d26b,Overcomm
674a3fd593cb769cfb18d26b,Order Confirmation
6750284493cb769cfba9a7c2,Prompt - Button Free Text
6750284493cb769cfba9a7c2,Is Prompt
674ca6c793cb769cfb81b1b5,Returns and Refunds
674ca6c793cb769cfb81b1b5,Overcomm
674ee404d11d611e9b87aac4,Dec 2024 - Plans
674eefea9f7b39628692d18f,Dec 2024 - Plans
6750248793cb769cfb32026d,POG
6750248793cb769cfb32026d,Prompt - Button Remind me in a month
6750248793cb769cfb32026d,Is Prompt
674f009fdd2b45e82a3bfdbf,Dec 2024 - Plans
674f07a093cb769cfb8ef6fc,Overcomm
674a405293cb769cfb212037,Order Confirmation
674a405293cb769cfb212037,Overcomm
674a4d6193cb769cfb04d3c6,Order Confirmation
674a4d6193cb769cfb04d3c6,Overcomm
674f2f79ab29ad9133761541,Dec 2024 - Plans
674deee993cb769cfb19ce90,Overcomm
674deee993cb769cfb19ce90,Instructions - Pre Delivery
674a4dea93cb769cfb0cfb19,Overcomm
674a4dea93cb769cfb0cfb19,Order Confirmation
674c550493cb769cfbed9c30,Stock Issue
674c550493cb769cfbed9c30,RX
674c550493cb769cfbed9c30,Duplicate thread
674c550493cb769cfbed9c30,Delivery ETA
6750331a93cb769cfb0f8462,Prompt - Button Free Text
6750331a93cb769cfb0f8462,Is Prompt
674a4cd693cb769cfbfc350c,Overcomm
674a4cd693cb769cfbfc350c,Order Confirmation
6749cf4493cb769cfbd293b3,Order Confirmation
6749cf4493cb769cfbd293b3,Overcomm
6749ee5e93cb769cfbe780bd,Overcomm
6749ee5e93cb769cfbe780bd,Order Confirmation
674d749993cb769cfbf75a44,Order Confirmation
674d749993cb769cfbf75a44,Overcomm
6746456993cb769cfb6dd138,Plan Clarification
6746456993cb769cfb6dd138,POG
6749db5393cb769cfb6b5460,Nov 2024 - Plan
6749db5393cb769cfb6b5460,Plan Clarification
6749db5393cb769cfb6b5460,Time sensitive
674a4c6393cb769cfbf4f871,Order Confirmation
674a4c6393cb769cfbf4f871,Overcomm
675028a993cb769cfbb83483,
674a4fd193cb769cfb2ad888,Overcomm
6750321193cb769cfbeda40f,Prompt - Button Free Text
6750321193cb769cfbeda40f,Is Prompt
674dc76f93cb769cfbee9e75,Dec 2024 - Plans
674dc76f93cb769cfbee9e75,Nov 2024 - Plan
674dcb4993cb769cfb73700f,Nov 2024 - Plan
674dcb4993cb769cfb73700f,Dec 2024 - Plans
6748444b93cb769cfbab9761,Overcomm
6748444b93cb769cfbab9761,Is Prompt
674dcc4a93cb769cfb97cc7d,Nov 2024 - Plan
674dcc4a93cb769cfb97cc7d,Dec 2024 - Plans
6747958993cb769cfb9a1471,Order Confirmation
6747958993cb769cfb9a1471,Overcomm
674ddc7a93cb769cfbcb36ce,Dec 2024 - Plans
674ddc7a93cb769cfbcb36ce,Nov 2024 - Plan
674edfbe93cb769cfb2f7c7d,Duplicate thread
674edfbe93cb769cfb2f7c7d,Auto-Replen
67501b7493cb769cfb184f18,Dec 2024 - Plans
67501b7493cb769cfb184f18,POG
674f561993cb769cfb0079d0,Dec 2024 - Plans
674f428293cb769cfb26245e,Dec 2024 - Plans
674f4b1293cb769cfbffd1cc,Dec 2024 - Plans
675057a593cb769cfbc8d827,Dec 2024 - Plans
67501a6793cb769cfbf8e334,Dec 2024 - Plans
67501ae693cb769cfb07adda,Dec 2024 - Plans
67501fe893cb769cfba03911,Dec 2024 - Plans
674edf8593cb769cfb283992,Time sensitive
674edf8593cb769cfb283992,Auto-Replen
67502f9c93cb769cfb9dbf0d,Dec 2024 - Plans
67502f9c93cb769cfb9dbf0d,Overcomm
67505691d9c6eec6f204320b,Dec 2024 - Plans
674f5fa293cb769cfbd80d99,Tag me
674f5fa293cb769cfbd80d99,Dec 2024 - Plans
674f5fa293cb769cfbd80d99,URGENT CLINIC
674f5fa293cb769cfbd80d99,Contact Details
67506a2b93cb769cfb3ee51c,Dec 2024 - Plans
6748e42793cb769cfb6ddcad,Duplicate thread
6748e42793cb769cfb6ddcad,Time sensitive
6748e42793cb769cfb6ddcad,Returns and Refunds
6748e42793cb769cfb6ddcad,Faulty
6748e42793cb769cfb6ddcad,Damaged Products
674a8e8b93cb769cfb4404de,Overcomm
674a8e8b93cb769cfb4404de,Order Confirmation
674762fa93cb769cfb864733,Order Confirmation
674762fa93cb769cfb864733,Auto-Replen
674dd6d893cb769cfb08ca0f,Nov 2024 - Plan
674dd6d893cb769cfb08ca0f,Dec 2024 - Plans
674dd7fc93cb769cfb304239,Dec 2024 - Plans
674dd7fc93cb769cfb304239,Nov 2024 - Plan
674c1f1393cb769cfbeb44dc,Order Confirmation
674c1f1393cb769cfbeb44dc,Overcomm
674ddc9454ddcf02cc548dbd,Dec 2024 - Plans
674ddc9454ddcf02cc548dbd,Nov 2024 - Plan
674dd8c493cb769cfb4bcbd8,Nov 2024 - Plan
674dd8c493cb769cfb4bcbd8,Dec 2024 - Plans
674dd8f193cb769cfb513011,Dec 2024 - Plans
674dd8f193cb769cfb513011,Nov 2024 - Plan
674b829693cb769cfb95d980,URGENT CLINIC
674b829693cb769cfb95d980,Auto-Replen
67506a3e48da91061825a44a,Dec 2024 - Plans
674a669e93cb769cfb7b8ade,Order Confirmation
67506a2a83d4a472fcf17d1e,Dec 2024 - Plans
